Date,Category,Geography,Customer_Type,Sales,Revenue,Order_ID,Customer,Total_Amount,Status,Visits,Orders,Stage,Count,Traffic_Source,Session_Duration,Bounce_Rate,Pages_Per_Session,Product_Name
2023-03-21,Toys,North America,Returning,635.56,529.84,6773,Customer_302,247.75,Cancelled,336,1,Add to Cart,24,Paid Ads,5.39,1.0,5.11,Product_23
2023-01-29,Home & Kitchen,Asia,Returning,909.13,668.37,2687,Customer_571,346.17,Completed,206,41,Add to Cart,86,Referral,2.01,0.73,5.05,Product_3
2023-02-24,Books,North America,New,615.23,410.51,7291,Customer_349,402.9,Completed,134,35,Visit,26,Direct,6.91,0.2,6.85,Product_64
2023-02-13,Electronics,Europe,New,598.33,565.83,7287,Customer_858,633.7,Cancelled,415,33,Purchase,67,Paid Ads,3.36,0.04,5.55,Product_40
2023-04-09,Toys,Asia,Returning,519.72,593.3,6909,Customer_608,407.3,Pending,311,15,Purchase,30,Referral,6.37,0.46,3.83,Product_1
2023-05-05,Electronics,Australia,Returning,725.07,162.05,2313,Customer_606,950.35,Cancelled,126,35,Add to Cart,64,Paid Ads,4.41,0.48,4.36,Product_42
2023-01-14,Toys,Australia,New,145.96,542.38,1328,Customer_330,894.34,Completed,75,13,Visit,13,Social Media,1.5,0.67,7.59,Product_66
2023-05-23,Toys,Australia,Returning,693.22,508.75,4879,Customer_817,968.58,Pending,398,13,Add to Cart,49,Social Media,9.95,0.19,8.86,Product_66
2023-03-03,Books,Asia,Returning,582.38,790.86,1368,Customer_236,780.01,Cancelled,122,5,Purchase,40,Social Media,2.23,0.62,2.05,Product_67
2023-01-20,Home & Kitchen,Europe,Returning,52.92,991.33,9013,Customer_54,507.87,Pending,409,48,Purchase,5,Referral,8.55,0.83,2.57,Product_35
2023-03-23,Home & Kitchen,South America,Returning,531.93,241.99,5323,Customer_541,239.22,Cancelled,288,25,Add to Cart,5,Social Media,3.49,0.54,9.82,Product_85
2023-01-07,Home & Kitchen,Australia,New,601.38,878.74,6394,Customer_189,114.43,Pending,305,12,Visit,40,Organic Search,2.96,0.86,6.26,Product_86
2023-04-19,Books,Asia,Returning,335.27,682.17,2722,Customer_521,980.9,Pending,172,12,Purchase,69,Paid Ads,7.43,0.73,1.56,Product_36
2023-03-29,Toys,Asia,New,933.91,34.06,8435,Customer_237,185.49,Pending,249,41,Add to Cart,87,Social Media,7.12,0.99,2.05,Product_90
2023-03-09,Electronics,Asia,Returning,968.31,955.75,1063,Customer_698,337.03,Pending,351,10,Purchase,88,Direct,9.86,0.79,4.81,Product_97
2023-03-30,Toys,Asia,New,235.07,965.22,1039,Customer_450,682.11,Pending,449,10,Purchase,95,Paid Ads,2.8,0.37,9.3,Product_93
2023-04-08,Clothing,Europe,New,832.49,109.34,5652,Customer_171,156.69,Cancelled,405,34,Purchase,31,Paid Ads,8.1,0.31,1.15,Product_88
2023-05-29,Clothing,South America,Returning,391.49,61.82,7372,Customer_927,72.02,Completed,388,46,Purchase,98,Direct,7.12,0.8,3.66,Product_54
2023-02-03,Home & Kitchen,North America,New,508.7,186.88,4731,Customer_963,879.05,Pending,478,49,Visit,38,Social Media,8.19,0.48,5.06,Product_28
2023-02-10,Clothing,North America,Returning,437.29,800.41,6788,Customer_136,482.15,Completed,442,28,Visit,39,Paid Ads,8.06,0.05,1.52,Product_67
2023-02-25,Home & Kitchen,North America,Returning,127.02,328.28,1409,Customer_250,609.42,Pending,234,42,Add to Cart,80,Direct,4.17,0.15,9.25,Product_80
2023-01-17,Home & Kitchen,Europe,Returning,79.43,435.78,8864,Customer_325,598.19,Cancelled,419,16,Purchase,66,Social Media,5.52,0.77,5.67,Product_31
2023-01-05,Clothing,North America,Returning,657.12,501.55,3110,Customer_932,913.12,Pending,60,44,Purchase,65,Social Media,2.1,0.99,5.38,Product_40
2023-02-10,Clothing,Asia,Returning,611.61,528.91,5301,Customer_136,664.29,Pending,499,28,Add to Cart,9,Direct,9.1,0.4,5.39,Product_28
2023-03-11,Toys,Europe,Returning,135.64,564.44,1221,Customer_344,949.37,Pending,489,42,Purchase,40,Direct,1.27,0.55,7.41,Product_74
2023-04-17,Electronics,South America,New,732.85,897.14,9332,Customer_681,335.84,Completed,400,41,Add to Cart,11,Referral,3.52,0.11,9.37,Product_75
2023-01-17,Books,North America,New,177.01,473.43,7062,Customer_275,972.24,Pending,100,25,Visit,30,Paid Ads,5.8,0.14,2.47,Product_21
2023-01-10,Books,Europe,New,17.02,700.92,1361,Customer_356,106.44,Pending,350,42,Purchase,29,Social Media,3.25,0.96,1.79,Product_45
2023-01-22,Home & Kitchen,Australia,New,748.66,702.89,2899,Customer_947,93.31,Completed,156,23,Visit,70,Organic Search,4.72,0.78,7.89,Product_31
2023-04-03,Clothing,South America,Returning,121.28,462.5,5363,Customer_741,343.7,Cancelled,430,14,Add to Cart,54,Direct,5.31,0.01,9.74,Product_41
2023-05-08,Clothing,North America,New,157.06,996.54,8573,Customer_568,62.07,Pending,347,19,Purchase,86,Organic Search,2.27,0.89,1.38,Product_3
2023-03-07,Electronics,North America,Returning,37.03,668.96,7622,Customer_210,471.2,Completed,52,3,Visit,80,Direct,1.29,0.57,4.11,Product_48
2023-05-23,Home & Kitchen,Asia,New,172.3,815.11,7826,Customer_508,525.97,Pending,388,42,Visit,81,Social Media,2.37,0.1,4.62,Product_61
2023-03-17,Books,Europe,New,713.05,508.75,3278,Customer_857,816.92,Cancelled,490,48,Purchase,50,Direct,1.96,0.34,9.49,Product_97
2023-04-01,Home & Kitchen,South America,New,52.48,357.32,1695,Customer_722,959.48,Cancelled,80,46,Purchase,58,Organic Search,1.65,0.75,7.32,Product_9
2023-04-06,Home & Kitchen,Europe,Returning,194.48,88.26,2863,Customer_949,745.67,Pending,350,7,Purchase,100,Organic Search,7.0,0.14,6.88,Product_99
2023-03-05,Home & Kitchen,North America,Returning,882.35,344.27,5096,Customer_407,547.62,Pending,469,2,Purchase,62,Referral,4.55,0.67,8.61,Product_12
2023-05-14,Toys,Europe,New,906.72,652.4,2586,Customer_261,762.55,Pending,142,11,Purchase,15,Referral,9.82,0.52,4.67,Product_12
2023-03-09,Clothing,South America,Returning,741.0,431.18,7990,Customer_541,769.5,Pending,145,10,Purchase,42,Organic Search,6.79,0.04,4.82,Product_80
2023-02-08,Clothing,Europe,New,769.08,384.04,4190,Customer_553,768.83,Pending,103,48,Add to Cart,53,Direct,9.08,0.33,8.95,Product_91
2023-03-10,Home & Kitchen,Asia,Returning,473.98,930.73,5670,Customer_937,714.62,Pending,424,15,Add to Cart,15,Social Media,6.57,0.1,8.17,Product_77
2023-05-18,Electronics,Asia,New,41.76,366.54,3183,Customer_960,770.69,Completed,420,12,Add to Cart,29,Social Media,9.42,0.46,7.43,Product_29
2023-03-02,Toys,Australia,Returning,933.76,87.5,5556,Customer_433,738.83,Pending,114,12,Add to Cart,26,Social Media,4.71,0.69,5.4,Product_99
2023-04-16,Electronics,Europe,Returning,65.62,957.78,6927,Customer_381,174.61,Completed,266,32,Visit,39,Direct,7.91,0.79,7.82,Product_71
2023-05-09,Toys,Europe,Returning,589.72,547.18,5629,Customer_502,441.66,Pending,168,16,Visit,71,Social Media,4.79,0.81,6.33,Product_13
2023-02-04,Home & Kitchen,North America,Returning,888.73,777.7,5162,Customer_440,614.38,Pending,121,48,Purchase,46,Direct,5.41,0.95,3.11,Product_41
2023-03-25,Electronics,South America,New,649.45,800.61,9258,Customer_881,949.31,Cancelled,471,21,Visit,87,Direct,2.67,0.19,2.93,Product_8
2023-03-15,Books,North America,New,157.3,336.75,8379,Customer_681,298.41,Pending,203,8,Visit,83,Referral,3.62,0.75,7.47,Product_26
2023-05-21,Toys,South America,Returning,954.42,192.97,3162,Customer_414,792.25,Cancelled,159,23,Purchase,2,Referral,5.48,0.41,2.23,Product_84
2023-02-18,Home & Kitchen,North America,Returning,692.95,623.66,7199,Customer_652,710.52,Completed,486,40,Add to Cart,74,Social Media,9.12,0.36,7.5,Product_17
2023-03-12,Clothing,South America,New,709.39,450.32,7061,Customer_919,27.63,Completed,62,11,Purchase,64,Social Media,5.83,0.55,8.35,Product_80
2023-01-28,Clothing,Asia,New,541.5,391.41,2674,Customer_934,723.72,Completed,423,41,Purchase,28,Direct,4.28,0.22,1.61,Product_98
2023-02-24,Electronics,Asia,New,797.13,197.59,5016,Customer_331,810.22,Cancelled,396,6,Visit,54,Paid Ads,8.15,0.09,3.01,Product_84
2023-01-30,Clothing,North America,New,207.02,277.95,5965,Customer_990,675.99,Completed,88,44,Add to Cart,91,Social Media,8.3,0.87,1.64,Product_6
2023-01-07,Clothing,North America,New,892.91,372.56,8861,Customer_697,526.38,Pending,158,16,Purchase,13,Referral,2.3,1.0,2.46,Product_39
2023-04-25,Electronics,Asia,New,295.63,736.06,8434,Customer_392,752.13,Pending,498,7,Visit,66,Referral,9.91,0.89,5.39,Product_28
2023-04-16,Books,North America,New,878.13,631.1,2152,Customer_596,41.5,Cancelled,60,45,Add to Cart,68,Organic Search,4.53,0.92,6.09,Product_82
2023-02-11,Electronics,North America,Returning,502.58,250.75,7212,Customer_104,369.91,Completed,299,42,Visit,58,Paid Ads,5.7,0.58,4.43,Product_20
2023-02-21,Home & Kitchen,Asia,New,494.4,320.49,9255,Customer_380,55.47,Pending,450,41,Add to Cart,9,Social Media,6.17,0.55,6.54,Product_91
2023-05-12,Clothing,Asia,Returning,149.04,217.51,5362,Customer_877,792.26,Completed,459,25,Purchase,45,Paid Ads,3.13,0.2,4.86,Product_7
2023-01-15,Books,Europe,Returning,204.77,507.12,8974,Customer_924,183.88,Cancelled,356,19,Purchase,12,Referral,2.82,0.9,8.36,Product_8
2023-05-18,Books,Asia,Returning,38.18,420.65,7217,Customer_118,544.4,Pending,75,10,Visit,33,Social Media,2.84,0.24,2.63,Product_73
2023-03-29,Home & Kitchen,South America,Returning,736.26,322.24,6149,Customer_438,910.03,Pending,59,1,Visit,91,Direct,3.45,0.56,9.46,Product_78
2023-05-12,Electronics,South America,New,931.4,654.56,5214,Customer_487,347.65,Cancelled,301,6,Purchase,23,Paid Ads,6.25,0.48,4.92,Product_58
2023-05-29,Toys,Australia,Returning,72.77,63.45,7287,Customer_615,339.8,Pending,441,11,Add to Cart,71,Referral,1.56,0.47,2.06,Product_41
2023-02-16,Toys,Europe,Returning,279.56,665.29,9598,Customer_507,453.98,Pending,159,11,Purchase,84,Social Media,8.13,0.35,6.56,Product_83
2023-05-24,Books,Asia,New,744.96,302.34,6468,Customer_316,160.08,Cancelled,435,6,Purchase,83,Referral,3.18,0.77,3.44,Product_67
2023-04-16,Books,North America,Returning,840.72,625.61,1494,Customer_280,896.57,Completed,200,19,Visit,60,Social Media,5.41,0.4,7.79,Product_2
2023-01-24,Books,Asia,Returning,85.08,998.86,1374,Customer_480,710.66,Completed,103,38,Add to Cart,55,Direct,4.39,0.68,2.71,Product_74
2023-05-26,Home & Kitchen,Asia,New,296.49,211.24,2302,Customer_234,373.41,Completed,68,14,Add to Cart,91,Social Media,5.86,0.21,2.0,Product_93
2023-02-20,Electronics,North America,New,484.95,793.59,4208,Customer_365,107.76,Completed,277,40,Purchase,35,Social Media,9.29,0.8,1.15,Product_10
2023-05-29,Books,North America,New,633.88,451.5,1902,Customer_659,691.44,Completed,497,41,Add to Cart,3,Organic Search,2.77,0.12,4.04,Product_67
2023-04-21,Clothing,South America,New,527.37,724.66,4394,Customer_632,193.44,Completed,251,21,Add to Cart,76,Paid Ads,6.47,0.53,6.99,Product_33
2023-01-15,Books,Australia,Returning,314.15,693.17,1782,Customer_156,111.64,Completed,332,36,Visit,65,Social Media,3.19,0.38,3.43,Product_47
2023-01-04,Toys,Europe,Returning,884.14,636.63,6267,Customer_657,124.8,Completed,247,22,Purchase,92,Referral,3.63,0.34,3.41,Product_14
2023-04-01,Toys,Australia,New,601.02,941.44,8251,Customer_836,449.67,Pending,118,12,Add to Cart,71,Referral,3.62,0.04,7.47,Product_62
2023-04-23,Clothing,North America,New,560.78,648.91,8983,Customer_28,327.91,Completed,217,10,Purchase,86,Social Media,4.46,0.96,6.25,Product_53
2023-02-02,Clothing,Australia,Returning,67.98,826.05,9244,Customer_281,739.18,Completed,54,46,Purchase,69,Organic Search,5.68,0.11,1.96,Product_41
2023-03-15,Clothing,Australia,New,882.82,257.76,3930,Customer_857,340.2,Pending,247,14,Add to Cart,71,Direct,3.55,0.86,1.42,Product_12
2023-03-30,Electronics,South America,Returning,543.69,412.09,8369,Customer_488,592.02,Pending,54,3,Purchase,61,Paid Ads,1.75,0.32,4.87,Product_91
2023-05-31,Home & Kitchen,Europe,New,112.36,927.26,2854,Customer_615,175.24,Pending,370,36,Visit,55,Social Media,5.0,0.13,9.31,Product_80
2023-04-21,Books,Asia,Returning,922.86,575.28,2427,Customer_439,168.53,Cancelled,349,50,Purchase,97,Direct,1.27,0.4,2.2,Product_97
2023-02-22,Clothing,North America,Returning,983.4,531.77,4215,Customer_152,886.35,Completed,148,12,Visit,92,Referral,9.62,0.07,1.2,Product_68
2023-01-20,Books,Europe,Returning,701.07,817.85,5082,Customer_126,352.14,Cancelled,404,19,Purchase,57,Paid Ads,4.22,0.84,5.9,Product_45
2023-03-20,Clothing,South America,New,593.27,35.06,9898,Customer_736,472.42,Cancelled,260,21,Visit,54,Direct,7.41,0.67,4.75,Product_35
2023-05-11,Books,North America,New,139.04,845.4,3181,Customer_11,707.14,Pending,232,18,Visit,72,Paid Ads,2.12,0.89,5.31,Product_29
2023-05-16,Books,Australia,New,270.94,250.42,3816,Customer_452,406.27,Cancelled,325,21,Add to Cart,23,Direct,1.53,0.44,2.61,Product_20
2023-02-04,Home & Kitchen,South America,Returning,252.64,669.91,6977,Customer_948,493.36,Cancelled,270,32,Add to Cart,62,Organic Search,7.53,0.26,2.41,Product_34
2023-01-07,Electronics,Australia,New,59.66,748.47,5814,Customer_199,875.8,Completed,387,38,Add to Cart,29,Direct,5.77,0.55,9.65,Product_60
2023-03-10,Home & Kitchen,Asia,Returning,371.64,657.27,1855,Customer_134,126.16,Cancelled,177,37,Purchase,73,Referral,2.45,0.37,3.2,Product_70
2023-05-15,Electronics,South America,Returning,922.27,157.91,5772,Customer_577,418.64,Pending,179,24,Add to Cart,98,Organic Search,3.22,0.78,3.39,Product_83
2023-02-01,Home & Kitchen,North America,New,556.22,323.91,9481,Customer_221,942.53,Cancelled,243,31,Purchase,51,Direct,3.17,0.17,8.23,Product_93
2023-03-02,Books,South America,New,691.74,46.67,4749,Customer_546,55.78,Cancelled,270,11,Visit,8,Paid Ads,6.75,0.73,7.9,Product_100
2023-03-21,Books,North America,Returning,411.9,887.73,1429,Customer_509,528.34,Pending,473,23,Purchase,8,Organic Search,3.73,0.74,7.47,Product_79
2023-03-12,Books,Australia,Returning,612.22,983.64,9526,Customer_380,507.55,Completed,306,4,Visit,47,Direct,3.16,0.57,7.57,Product_69
2023-03-11,Clothing,Australia,Returning,164.03,985.81,4992,Customer_726,662.46,Pending,289,9,Purchase,91,Social Media,7.82,0.16,8.4,Product_86
2023-04-02,Toys,Australia,Returning,672.24,399.04,2819,Customer_91,562.29,Cancelled,427,17,Purchase,60,Referral,7.08,0.02,9.3,Product_21
2023-01-26,Clothing,Australia,New,51.09,91.89,1295,Customer_894,624.29,Cancelled,193,41,Visit,47,Social Media,4.32,0.98,4.39,Product_90
2023-05-09,Home & Kitchen,Europe,New,224.66,954.53,9232,Customer_743,623.67,Completed,273,30,Visit,98,Social Media,5.84,0.23,7.02,Product_27
2023-05-27,Home & Kitchen,Asia,Returning,999.8,67.44,5334,Customer_877,10.07,Cancelled,473,6,Visit,61,Organic Search,8.73,0.68,3.84,Product_64
2023-02-15,Clothing,North America,New,366.71,242.68,7623,Customer_315,610.06,Completed,302,37,Visit,60,Referral,8.63,0.74,1.19,Product_96
2023-04-21,Books,Australia,New,455.93,564.44,9892,Customer_928,647.17,Completed,63,26,Purchase,24,Organic Search,4.83,0.05,5.44,Product_93
2023-04-26,Clothing,North America,New,597.5,656.73,3196,Customer_64,301.29,Completed,407,18,Add to Cart,11,Paid Ads,6.14,0.65,8.26,Product_9
2023-05-07,Electronics,Asia,Returning,581.68,398.62,5462,Customer_323,847.75,Pending,102,11,Add to Cart,54,Referral,5.13,0.33,4.43,Product_75
2023-03-15,Toys,Australia,New,268.16,349.3,5462,Customer_204,931.02,Cancelled,309,6,Add to Cart,52,Referral,3.95,0.01,3.2,Product_29
2023-04-14,Toys,South America,New,913.24,340.73,9265,Customer_296,892.2,Pending,274,18,Add to Cart,36,Direct,9.57,0.74,1.26,Product_2
2023-01-24,Toys,North America,Returning,825.84,637.89,5863,Customer_426,710.39,Pending,468,10,Visit,6,Social Media,4.35,0.61,1.65,Product_77
2023-02-09,Books,Europe,New,614.42,198.25,6896,Customer_910,553.8,Completed,173,4,Purchase,70,Referral,6.25,0.44,9.19,Product_53
2023-05-20,Clothing,Asia,New,197.97,881.47,7805,Customer_372,968.12,Cancelled,384,33,Visit,47,Organic Search,8.57,0.14,8.51,Product_97
2023-02-19,Toys,South America,Returning,948.37,919.41,1675,Customer_649,914.87,Cancelled,133,13,Visit,21,Direct,4.76,0.15,2.82,Product_63
2023-05-28,Books,South America,Returning,168.32,327.58,1047,Customer_483,863.93,Completed,75,12,Add to Cart,86,Referral,4.43,0.63,8.09,Product_39
2023-05-20,Books,North America,New,528.9,27.15,9779,Customer_269,916.94,Completed,53,19,Add to Cart,73,Organic Search,3.9,0.7,9.6,Product_84
2023-05-04,Clothing,Asia,New,320.07,171.56,3500,Customer_783,195.32,Cancelled,122,20,Add to Cart,10,Direct,7.74,0.54,6.27,Product_87
